년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2021-04,제주시,화북동,한식 음식점업,12502,446321823,25996203.316,2021-07-28
2021-04,제주시,화북동,체인화 편의점,17259,154883800,25996203.316,2021-07-28
2021-04,제주시,화북동,차량용 주유소 운영업,9898,624995126,25996203.316,2021-07-28
2021-04,제주시,화북동,차량용 가스 충전업,1184,59702912,25996203.316,2021-07-28
2021-04,제주시,화북동,중식 음식점업,695,17479400,25996203.316,2021-07-28
2021-04,제주시,화북동,수산물 소매업,210,19924870,25996203.316,2021-07-28
2021-04,제주시,화북동,전시 및 행사 대행업,7,59000,25996203.316,2021-07-28
2021-04,제주시,화북동,일식 음식점업,186,13062000,25996203.316,2021-07-28
2021-04,제주시,화북동,육류 소매업,1158,94286360,25996203.316,2021-07-28
2021-04,제주시,화북동,욕탕업,461,11324500,25996203.316,2021-07-28
2021-04,제주시,화북동,여행사업,5,2915000,25996203.316,2021-07-28
2021-04,제주시,화북동,여관업,1,120000,25996203.316,2021-07-28
2021-04,제주시,화북동,스포츠 및 레크레이션 용품 임대업,257,26147300,25996203.316,2021-07-28
2021-04,제주시,화북동,자동차 임대업,2,2500000,25996203.316,2021-07-28
2021-04,제주시,한림읍,차량용 가스 충전업,446,58784233,24305229.257,2021-07-28
2021-04,제주시,한림읍,중식 음식점업,2124,72091574,24305229.257,2021-07-28
2021-04,제주시,한림읍,전시 및 행사 대행업,3312,103270600,24305229.257,2021-07-28
2021-04,제주시,한림읍,건강보조식품 소매업,33,3255000,24305229.257,2021-07-28
2021-04,제주시,한경면,휴양콘도 운영업,19,1052000,8628623.294,2021-07-28
2021-04,제주시,한경면,한식 음식점업,9283,392433190,8628623.294,2021-07-28
2021-04,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",211,5319000,8628623.294,2021-07-28
2021-04,제주시,한경면,체인화 편의점,8160,85190350,8628623.294,2021-07-28
2021-04,제주시,한경면,차량용 주유소 운영업,3297,268459460,8628623.294,2021-07-28
2021-04,제주시,한림읍,골프장 운영업,2405,831751606,24305229.257,2021-07-28
2021-04,제주시,한경면,차량용 가스 충전업,71,8196260,8628623.294,2021-07-28
2021-04,제주시,한경면,전시 및 행사 대행업,750,26111245,8628623.294,2021-07-28
2021-04,제주시,한경면,일식 음식점업,707,33424500,8628623.294,2021-07-28
2021-04,제주시,한경면,육류 소매업,12,5041000,8628623.294,2021-07-28
2021-04,제주시,한경면,욕탕업,136,1423500,8628623.294,2021-07-28
2021-04,제주시,한경면,여관업,84,8498800,8628623.294,2021-07-28
2021-04,제주시,한경면,스포츠 및 레크레이션 용품 임대업,427,10338000,8628623.294,2021-07-28
2021-04,제주시,한경면,중식 음식점업,861,22074500,8628623.294,2021-07-28
2021-04,제주시,한림읍,과실 및 채소 소매업,647,43864270,24305229.257,2021-07-28
2021-04,제주시,한림읍,관광 민예품 및 선물용품 소매업,874,18130450,24305229.257,2021-07-28
2021-04,제주시,한림읍,그외 기타 종합 소매업,8521,563588550,24305229.257,2021-07-28
2021-04,제주시,한림읍,일식 음식점업,1742,124676069,24305229.257,2021-07-28
2021-04,제주시,한림읍,일반유흥 주점업,319,111868000,24305229.257,2021-07-28
2021-04,제주시,한림읍,육류 소매업,746,70435400,24305229.257,2021-07-28
2021-04,제주시,한림읍,욕탕업,148,1578400,24305229.257,2021-07-28
2021-04,제주시,한림읍,여관업,1601,155643998,24305229.257,2021-07-28
2021-04,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,390,28052900,24305229.257,2021-07-28
2021-04,제주시,한림읍,슈퍼마켓,10873,432992013,24305229.257,2021-07-28
2021-04,제주시,한림읍,수산물 소매업,1142,165744760,24305229.257,2021-07-28
2021-04,제주시,한림읍,서양식 음식점업,12030,238785630,24305229.257,2021-07-28
2021-04,제주시,한림읍,빵 및 과자류 소매업,3669,61818680,24305229.257,2021-07-28
2021-04,제주시,한림읍,비알콜 음료점업,2254,27616780,24305229.257,2021-07-28
2021-04,제주시,한림읍,내항 여객 운송업,823,19600950,24305229.257,2021-07-28
2021-04,제주시,한림읍,기타음식료품위주종합소매업,39,3634800,24305229.257,2021-07-28
2021-04,제주시,한림읍,기타 주점업,251,55551000,24305229.257,2021-07-28
2021-04,제주시,한림읍,기타 외국식 음식점업,736,28873800,24305229.257,2021-07-28
2021-04,제주시,한경면,수산물 소매업,69,6376000,8628623.294,2021-07-28
2021-04,제주시,일도2동,욕탕업,127,1076500,27056859.525,2021-07-28
2021-04,제주시,일도2동,여행사업,22,11134130,27056859.525,2021-07-28
2021-04,제주시,일도2동,여관업,145,6999000,27056859.525,2021-07-28
2021-04,제주시,이도2동,과실 및 채소 소매업,3105,270031830,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,건강보조식품 소매업,110,12971000,57151776.12100001,2021-07-28
2021-04,제주시,이도1동,화장품 및 방향제 소매업,234,9869420,12999936.354,2021-07-28
2021-04,제주시,이도1동,호텔업,607,139147205,12999936.354,2021-07-28
2021-04,제주시,이도1동,한식 음식점업,8818,305750450,12999936.354,2021-07-28
2021-04,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",566,9704100,12999936.354,2021-07-28
2021-04,제주시,이도2동,관광 민예품 및 선물용품 소매업,60,12077500,57151776.12100001,2021-07-28
2021-04,제주시,이도1동,체인화 편의점,12903,106577410,12999936.354,2021-07-28
2021-04,제주시,이도1동,중식 음식점업,685,30931000,12999936.354,2021-07-28
2021-04,제주시,이도1동,전시 및 행사 대행업,13,3145000,12999936.354,2021-07-28
2021-04,제주시,이도1동,일식 음식점업,631,17558400,12999936.354,2021-07-28
2021-04,제주시,이도1동,일반유흥 주점업,430,148789135,12999936.354,2021-07-28
2021-04,제주시,이도1동,육류 소매업,1262,46792916,12999936.354,2021-07-28
2021-04,제주시,이도1동,욕탕업,22,426500,12999936.354,2021-07-28
2021-04,제주시,이도1동,차량용 주유소 운영업,703,31480617,12999936.354,2021-07-28
2021-04,제주시,이도1동,여행사업,1,1090600,12999936.354,2021-07-28
2021-04,제주시,이도2동,그외 기타 스포츠시설 운영업,3,500000,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,기타 외국식 음식점업,1158,53855990,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,일반유흥 주점업,1022,141186550,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,육류 소매업,2611,177487421,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,욕탕업,384,5345965,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,여행사업,1091,63384350,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,여관업,1129,92691443,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,1061,150698600,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,그외 기타 종합 소매업,24,12245000,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,슈퍼마켓,57196,3550572000,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,서양식 음식점업,9373,239482550,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,빵 및 과자류 소매업,9426,170667190,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,비알콜 음료점업,17591,187337057,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,마사지업,19,2290000,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,기타음식료품위주종합소매업,2,101700,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,기타 주점업,581,116178500,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,수산물 소매업,480,42972760,57151776.12100001,2021-07-28
2021-04,제주시,이도1동,여관업,269,13866000,12999936.354,2021-07-28
2021-04,제주시,이도1동,스포츠 및 레크레이션 용품 임대업,337,39660800,12999936.354,2021-07-28
2021-04,제주시,이도1동,슈퍼마켓,7363,169166295,12999936.354,2021-07-28
2021-04,제주시,우도면,육류 소매업,50,1926200,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,여행사업,1,85000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,여관업,67,8979000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,스포츠 및 레크레이션 용품 임대업,1577,74002000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,슈퍼마켓,1497,33153320,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,수산물 소매업,81,4291000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,일식 음식점업,70,3516500,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,서양식 음식점업,2866,45404300,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,비알콜 음료점업,1443,30123780,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,내항 여객 운송업,10308,295746300,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,기타음식료품위주종합소매업,776,24119790,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,기타 주점업,40,13490000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,관광 민예품 및 선물용품 소매업,265,4761500,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,과실 및 채소 소매업,413,10853700,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,빵 및 과자류 소매업,815,13546250,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,자동차 임대업,293,16230000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,중식 음식점업,2202,45520200,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,차량용 가스 충전업,34,3851000,1951732.0869999998,2021-07-28
2021-04,제주시,이도1동,수산물 소매업,6068,387848050,12999936.354,2021-07-28
2021-04,제주시,이도1동,서양식 음식점업,835,21677850,12999936.354,2021-07-28
2021-04,제주시,이도1동,빵 및 과자류 소매업,2229,45042870,12999936.354,2021-07-28
2021-04,제주시,이도1동,비알콜 음료점업,1493,17624040,12999936.354,2021-07-28
2021-04,제주시,이도1동,마사지업,9,1100000,12999936.354,2021-07-28
2021-04,제주시,이도1동,기타 주점업,261,53816000,12999936.354,2021-07-28
2021-04,제주시,이도1동,기타 외국식 음식점업,64,1504000,12999936.354,2021-07-28
2021-04,제주시,이도1동,그외 기타 종합 소매업,4,5245000,12999936.354,2021-07-28
2021-04,제주시,이도1동,관광 민예품 및 선물용품 소매업,64,3465010,12999936.354,2021-07-28
2021-04,제주시,이도1동,과실 및 채소 소매업,5219,306963928,12999936.354,2021-07-28
2021-04,제주시,이도1동,건강보조식품 소매업,81,16304300,12999936.354,2021-07-28
2021-04,제주시,우도면,한식 음식점업,5198,188121800,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",433,4462000,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,체인화 편의점,2137,18831540,1951732.0869999998,2021-07-28
2021-04,제주시,우도면,차량용 주유소 운영업,336,23494625,1951732.0869999998,2021-07-28
2021-04,제주시,이도2동,일식 음식점업,4183,213091940,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,전시 및 행사 대행업,621,28456240,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,중식 음식점업,3996,115806778,57151776.12100001,2021-07-28
2021-04,제주시,이도2동,차량용 가스 충전업,158,17354820,57151776.12100001,2021-07-28
2021-04,제주시,일도1동,체인화 편의점,7547,78221640,2896537.534,2021-07-28
2021-04,제주시,일도1동,중식 음식점업,629,15395100,2896537.534,2021-07-28
2021-04,제주시,일도1동,전시 및 행사 대행업,303,5537000,2896537.534,2021-07-28
2021-04,제주시,일도1동,일식 음식점업,1125,44693870,2896537.534,2021-07-28
2021-04,제주시,일도1동,일반유흥 주점업,47,6141000,2896537.534,2021-07-28
2021-04,제주시,일도1동,육류 소매업,1509,77797900,2896537.534,2021-07-28
2021-04,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1749,18089900,2896537.534,2021-07-28
2021-04,제주시,일도1동,욕탕업,63,2284700,2896537.534,2021-07-28
2021-04,제주시,일도1동,여관업,226,12206200,2896537.534,2021-07-28
2021-04,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,6235,832653465,2896537.534,2021-07-28
2021-04,제주시,일도1동,슈퍼마켓,566,7834110,2896537.534,2021-07-28
2021-04,제주시,일도1동,수산물 소매업,9748,678380750,2896537.534,2021-07-28
2021-04,제주시,일도1동,서양식 음식점업,2786,69391320,2896537.534,2021-07-28
2021-04,제주시,일도1동,빵 및 과자류 소매업,2744,74520800,2896537.534,2021-07-28
2021-04,제주시,일도1동,여행사업,235,8108650,2896537.534,2021-07-28
2021-04,제주시,일도1동,한식 음식점업,7648,241388387,2896537.534,2021-07-28
2021-04,제주시,일도1동,호텔업,19,1513000,2896537.534,2021-07-28
2021-04,제주시,일도1동,화장품 및 방향제 소매업,546,35899229,2896537.534,2021-07-28
2021-04,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,616,53097300,27056859.525,2021-07-28
2021-04,제주시,일도2동,슈퍼마켓,19262,407394062,27056859.525,2021-07-28
2021-04,제주시,일도2동,수산물 소매업,369,41718500,27056859.525,2021-07-28
2021-04,제주시,일도2동,서양식 음식점업,2207,44081800,27056859.525,2021-07-28
2021-04,제주시,일도2동,빵 및 과자류 소매업,5784,96355690,27056859.525,2021-07-28
2021-04,제주시,일도2동,비알콜 음료점업,3669,45724830,27056859.525,2021-07-28
2021-04,제주시,일도2동,마사지업,9,1630000,27056859.525,2021-07-28
2021-04,제주시,일도2동,기타음식료품위주종합소매업,2,59800,27056859.525,2021-07-28
2021-04,제주시,일도2동,기타 주점업,812,156259100,27056859.525,2021-07-28
2021-04,제주시,일도2동,기타 외국식 음식점업,639,26927386,27056859.525,2021-07-28
2021-04,제주시,일도2동,기타 대형 종합 소매업,2273,81837390,27056859.525,2021-07-28
2021-04,제주시,일도2동,그외 기타 종합 소매업,20741,1643305490,27056859.525,2021-07-28
2021-04,제주시,일도2동,그외 기타 스포츠시설 운영업,5,536000,27056859.525,2021-07-28
2021-04,제주시,일도2동,과실 및 채소 소매업,1851,122424470,27056859.525,2021-07-28
2021-04,제주시,일도2동,건강보조식품 소매업,20,3748000,27056859.525,2021-07-28
2021-04,제주시,일도1동,비알콜 음료점업,2273,25622750,2896537.534,2021-07-28
2021-04,제주시,용담2동,한식 음식점업,24496,1068103520,16349624.322999999,2021-07-28
2021-04,제주시,일도1동,기타음식료품위주종합소매업,6,3237460,2896537.534,2021-07-28
2021-04,제주시,일도1동,기타 외국식 음식점업,326,7375000,2896537.534,2021-07-28
2021-04,제주시,이호동,서양식 음식점업,2138,29489100,4698480.842,2021-07-28
2021-04,제주시,이호동,빵 및 과자류 소매업,260,3008760,4698480.842,2021-07-28
2021-04,제주시,이호동,비알콜 음료점업,442,4377910,4698480.842,2021-07-28
2021-04,제주시,이호동,기타음식료품위주종합소매업,2,71200,4698480.842,2021-07-28
2021-04,제주시,이호동,기타 수상오락 서비스업,3,1950000,4698480.842,2021-07-28
2021-04,제주시,이호동,그외 기타 종합 소매업,1,100000,4698480.842,2021-07-28
